#OTU_IDs	16S_rRNA_Count
175776	4.0
1901956	5.0
369763	3.0
279044	2.0
249844	4.0
165688	2.0
369768	1.0
1106362	4.0
1106363	2.0
4365370	2.0
226516	4.0
555892	2.0
221108	5.0
4316962	2.0
4316963	2.0
4316960	1.0
4316961	2.0
815931	2.0
4278525	5.0
4298720	1.0
1120617	1.0
61498	2.0
27032	4.0
3937368	2.0
32593	2.0
336872	1.0
296633	4.0
807118	1.0
531114	4.0
807110	1.0
4359428	3.0
807112	5.0
4350477	3.0
531803	2.0
4299455	2.0
4299456	6.0
1614051	1.0
531807	7.0
580438	3.0
21860	2.0
261534	2.0
346925	2.0
3654	2.0
308957	3.0
308956	3.0
605304	2.0
4384538	3.0
4384533	3.0
99945	2.0
4384536	4.0
4384537	2.0
806646	4.0
806645	3.0
806640	7.0
720033	2.0
241063	7.0
1127836	2.0
251049	3.0
199354	5.0
2615138	1.0
104766	9.0
536667	3.0
4466932	2.0
113054	2.0
113055	5.0
104769	10.0
535315	2.0
294067	2.0
294066	6.0
294064	3.0
890930	5.0
763362	4.0
278891	3.0
615449	9.0
278899	1.0
133316	2.0
316029	4.0
721345	2.0
274406	4.0
274405	2.0
225425	2.0
274400	3.0
4351085	2.0
4351087	3.0
4413732	4.0
198404	3.0
198406	3.0
798226	2.0
205981	3.0
205985	3.0
724271	10.0
15129	4.0
724274	2.0
295330	9.0
295333	6.0
378495	2.0
295339	1.0
271585	1.0
271584	2.0
271582	2.0
4170446	3.0
4345612	2.0
2437270	3.0
271588	3.0
333636	3.0
78165	3.0
333638	3.0
812549	9.0
818813	2.0
1122551	4.0
788646	2.0
184126	1.0
527941	4.0
184122	3.0
726699	6.0
224771	3.0
224772	3.0
344506	3.0
182989	1.0
182986	4.0
4350357	2.0
183630	3.0
2501082	1.0
941523	5.0
4464628	4.0
361082	3.0
1064062	2.0
3147137	6.0
234307	2.0
234300	1.0
812682	1.0
812687	2.0
315438	3.0
1046935	5.0
551322	3.0
4463263	1.0
988157	2.0
185299	6.0
185297	3.0
185294	1.0
4341612	2.0
230536	8.0
616067	1.0
825168	3.0
2025774	2.0
693166	7.0
755209	2.0
4419107	4.0
824418	2.0
328103	3.0
233789	2.0
824417	4.0
1969890	2.0
702683	2.0
702681	8.0
2872662	2.0
316815	1.0
4369127	2.0
4369121	2.0
4369122	2.0
4460622	2.0
553648	6.0
568938	2.0
1582413	2.0
4080917	3.0
700262	3.0
708050	2.0
754159	4.0
4334844	3.0
932989	7.0
4341738	8.0
315545	1.0
4341730	3.0
184910	1.0
307381	2.0
202891	3.0
172051	3.0
864506	4.0
125712	3.0
694242	3.0
694241	2.0
526833	4.0
818029	2.0
554494	3.0
818024	3.0
353162	1.0
554498	2.0
1076587	1.0
179659	1.0
179657	1.0
830545	4.0
207114	5.0
688923	5.0
4426816	4.0
17956	9.0
252219	2.0
4435206	3.0
665517	12.0
217392	2.0
217393	2.0
4322815	2.0
4363735	2.0
823133	5.0
584356	3.0
4439433	2.0
575694	2.0
352699	1.0
782004	2.0
352691	2.0
352692	2.0
212411	2.0
577716	6.0
256464	2.0
256467	2.0
831634	2.0
2446110	4.0
967832	3.0
576589	5.0
576582	2.0
589923	4.0
4323605	3.0
589924	2.0
4436961	2.0
4436960	3.0
4436967	3.0
4436968	1.0
4359195	2.0
1137050	3.0
1137051	2.0
229386	3.0
2066542	4.0
669516	2.0
308468	3.0
5839	5.0
580986	3.0
4364857	2.0
150671	2.0
150676	2.0
150675	9.0
2887026	2.0
666891	5.0
155345	9.0
1023564	3.0
4312481	3.0
4312480	4.0
4312483	6.0
4312482	6.0
4312487	6.0
573034	3.0
573035	5.0
573032	2.0
197427	4.0
4367890	2.0
832558	4.0
339375	3.0
4327604	4.0
4327602	6.0
819250	5.0
538931	4.0
173598	3.0
1105379	3.0
347509	2.0
148646	2.0
347501	1.0
4400905	2.0
4400903	2.0
4415482	2.0
762358	6.0
278560	4.0
1091060	3.0
278563	3.0
278565	2.0
278566	3.0
2298478	2.0
2773302	3.0
2773305	2.0
196778	5.0
805069	1.0
196770	3.0
805066	1.0
1002759	1.0
198398	3.0
198399	1.0
112651	1.0
2604754	2.0
142098	3.0
528701	3.0
529079	3.0
511679	1.0
4296080	6.0
331762	2.0
331760	2.0
368318	1.0
967069	2.0
149516	2.0
901964	2.0
2890199	2.0
66261	2.0
4259472	2.0
157953	6.0
157957	3.0
136162	4.0
136160	2.0
4478236	2.0
323834	2.0
1108211	2.0
28627	10.0
21	2.0
960061	2.0
352586	4.0
4385991	2.0
79540	5.0
4377016	2.0
79545	3.0
79548	2.0
79549	6.0
4377019	2.0
567827	5.0
567823	2.0
2491754	2.0
679966	2.0
771114	1.0
93636	3.0
93630	2.0
303191	3.0
303196	5.0
4321175	9.0
537871	4.0
562379	2.0
562378	2.0
562376	2.0
915880	3.0
722315	10.0
23971	2.0
861243	3.0
214835	4.0
214838	1.0
550302	2.0
4384477	2.0
4335781	3.0
509796	2.0
509795	2.0
509792	2.0
3849894	2.0
757952	3.0
4342851	3.0
4460117	1.0
1560948	3.0
200907	2.0
4431349	2.0
1048870	3.0
809490	8.0
809494	2.0
297210	3.0
569030	3.0
277889	3.0
231977	3.0
277887	1.0
231973	3.0
4422118	2.0
316184	1.0
4422114	6.0
227761	6.0
4422111	3.0
147964	4.0
1756644	3.0
147969	1.0
4366100	1.0
4366107	4.0
683573	3.0
3801267	5.0
745516	2.0
199256	3.0
199250	4.0
203076	2.0
138116	2.0
1077190	1.0
202308	2.0
727447	5.0
1749791	5.0
86452	3.0
294747	5.0
294743	1.0
14157	8.0
14152	8.0
294749	3.0
896276	3.0
808720	2.0
864369	1.0
4344047	2.0
4344044	3.0
4344043	1.0
232404	3.0
3899192	1.0
689939	2.0
688496	2.0
108426	3.0
108424	2.0
1067210	1.0
108429	2.0
568968	4.0
1121503	2.0
1111149	1.0
40073	3.0
4351768	1.0
835942	2.0
1111142	3.0
85903	4.0
15689	2.0
15688	2.0
855003	3.0
811071	2.0
811074	2.0
811076	2.0
812529	2.0
812522	2.0
812523	9.0
812520	2.0
511609	2.0
109777	3.0
219204	3.0
511603	4.0
1134692	3.0
1040220	10.0
576034	2.0
1134699	1.0
229919	4.0
831535	2.0
73960	3.0
629320	3.0
822571	2.0
4339316	2.0
822577	1.0
992057	4.0
509083	3.0
4042947	5.0
646714	2.0
813695	2.0
245893	3.0
245895	2.0
813690	3.0
646728	1.0
154174	2.0
1906483	5.0
553623	3.0
1722070	2.0
201026	2.0
4460786	1.0
4476950	7.0
4476952	2.0
4476956	3.0
324136	1.0
411486	4.0
172618	2.0
172612	2.0
524515	4.0
322999	3.0
322996	2.0
322991	3.0
587908	1.0
514723	4.0
323645	1.0
315241	2.0
2970300	2.0
821689	2.0
254373	2.0
254371	2.0
218132	2.0
970843	1.0
316996	4.0
1109876	5.0
20151	4.0
1933399	3.0
780302	3.0
780303	7.0
237595	4.0
237590	1.0
237591	3.0
4321379	2.0
4321378	4.0
587687	2.0
179593	1.0
2030745	4.0
719811	4.0
4443198	5.0
4443199	4.0
1076629	5.0
689950	3.0
4443191	5.0
4443192	1.0
4443194	2.0
4443197	4.0
4212309	3.0
415489	2.0
4212307	3.0
84240	1.0
4348275	7.0
4348274	7.0
4348276	6.0
176615	6.0
176617	4.0
4434052	4.0
4434051	3.0
838048	1.0
547738	2.0
399527	4.0
84221	2.0
363198	2.0
363192	2.0
3057630	10.0
179536	4.0
341800	6.0
4309262	4.0
663649	5.0
1104743	2.0
663641	2.0
243803	2.0
1104749	2.0
3989616	3.0
207099	2.0
207092	3.0
827845	2.0
296879	3.0
1108982	4.0
774400	2.0
1108989	2.0
321005	1.0
1133954	3.0
321002	1.0
114367	2.0
4320014	5.0
300990	4.0
300992	4.0
111622	1.0
575559	3.0
575557	3.0
3694603	4.0
575553	4.0
575552	3.0
3643988	4.0
178665	1.0
267595	2.0
3892774	9.0
267597	3.0
2889183	3.0
3644663	2.0
542401	4.0
256783	4.0
1126086	2.0
4478747	2.0
211053	3.0
1077505	3.0
580869	2.0
580865	3.0
151868	2.0
262417	2.0
262416	3.0
151865	10.0
1759135	2.0
195769	1.0
306762	7.0
280463	1.0
214584	3.0
214585	3.0
215670	4.0
4455576	2.0
4455570	3.0
722016	3.0
266247	4.0
731707	2.0
293512	3.0
293511	4.0
293516	4.0
293514	3.0
413415	3.0
347059	1.0
539981	2.0
221810	2.0
297982	4.0
221817	3.0
221815	6.0
963344	4.0
221818	3.0
3780768	6.0
636022	2.0
636026	1.0
261140	3.0
261142	3.0
4401977	4.0
261144	6.0
158509	2.0
1023241	5.0
307416	3.0
4312569	3.0
666917	2.0
666914	2.0
1584173	5.0
4456002	3.0
312981	2.0
141835	8.0
670583	1.0
1097593	4.0
198059	1.0
258710	1.0
198056	3.0
198053	6.0
190609	1.0
190607	1.0
190605	1.0
637375	3.0
808294	3.0
966278	3.0
148565	3.0
148562	8.0
564099	2.0
2124792	4.0
2124793	2.0
148568	1.0
564093	3.0
752517	2.0
900959	1.0
254346	2.0
91115	10.0
1831085	12.0
2270605	4.0
355817	1.0
367130	2.0
3327947	1.0
186143	6.0
137110	4.0
157851	3.0
136645	2.0
4409545	3.0
549781	2.0
1119891	7.0
143483	6.0
216511	4.0
1637271	5.0
4453524	2.0
1637278	4.0
4453522	3.0
3699355	1.0
308759	4.0
712798	3.0
3699358	1.0
4483430	2.0
678917	2.0
835191	3.0
288004	2.0
1611482	1.0
336761	1.0
336760	10.0
1040796	2.0
4393266	2.0
4393264	1.0
4393265	3.0
561765	3.0
561767	2.0
4393261	2.0
4393269	3.0
221022	4.0
4408637	2.0
338382	3.0
338381	5.0
813107	3.0
358001	4.0
358007	4.0
358008	4.0
822904	3.0
813109	3.0
551775	2.0
4356979	7.0
794817	3.0
551770	3.0
551773	5.0
309809	4.0
309801	3.0
309806	3.0
4450244	12.0
4430778	2.0
4448287	7.0
562230	2.0
3608623	3.0
32754	2.0
165545	5.0
755631	4.0
525820	2.0
4313487	3.0
3423513	6.0
509055	3.0
509051	1.0
855538	3.0
582136	4.0
200206	2.0
139164	3.0
1110170	3.0
1110174	4.0
1110178	7.0
344909	2.0
36181	9.0
218236	3.0
715152	5.0
218235	2.0
218239	3.0
318320	6.0
514257	4.0
166011	2.0
837859	5.0
949545	2.0
1132047	2.0
248262	1.0
4332743	3.0
71270	4.0
795398	2.0
71278	2.0
795391	4.0
33009	2.0
4352370	2.0
583661	4.0
33001	3.0
2830280	1.0
365212	2.0
658040	2.0
86555	3.0
159904	2.0
3333303	9.0
4438355	5.0
219189	4.0
219188	3.0
808882	5.0
3388775	7.0
808889	3.0
2401764	3.0
1114337	2.0
178959	4.0
4196442	1.0
869850	2.0
178954	1.0
178957	4.0
813954	2.0
207524	1.0
688513	2.0
207528	6.0
848120	3.0
4435655	1.0
848129	3.0
2796295	3.0
4322521	3.0
4322520	3.0
823541	2.0
1116796	2.0
834746	3.0
555156	2.0
155107	4.0
256817	3.0
288064	3.0
345333	2.0
304458	4.0
3874043	3.0
4097102	2.0
323068	3.0
523140	1.0
629289	1.0
1018122	2.0
4379452	3.0
4379458	3.0
195408	1.0
195402	3.0
4362620	1.0
195407	1.0
195406	4.0
195404	1.0
811456	2.0
661113	3.0
661111	3.0
100766	4.0
2144438	2.0
2170497	1.0
3645030	3.0
236563	2.0
241504	1.0
241502	1.0
235950	4.0
3386993	7.0
159138	2.0
159137	2.0
750267	1.0
875118	3.0
708296	2.0
806908	3.0
4378322	8.0
806907	1.0
4370135	2.0
174629	3.0
310003	2.0
1138158	2.0
174625	6.0
176798	3.0
1139687	4.0
237047	2.0
1139684	3.0
63015	3.0
286856	2.0
164946	4.0
164944	3.0
2365398	4.0
164948	2.0
1130022	2.0
13140	2.0
1130023	2.0
1133453	3.0
584425	8.0
544100	2.0
3329855	3.0
544105	4.0
544106	2.0
4473129	6.0
4473120	2.0
827785	4.0
2896937	1.0
3268720	2.0
3268722	2.0
2252258	4.0
2252255	4.0
355954	1.0
355959	4.0
630330	5.0
1983368	2.0
3548163	1.0
4446197	2.0
4374930	4.0
4446198	1.0
576989	3.0
268940	2.0
4445426	2.0
169289	3.0
351398	4.0
169282	3.0
111182	2.0
111183	4.0
111184	3.0
1758196	2.0
259247	4.0
3472245	3.0
2551973	2.0
1135470	1.0
2913695	2.0
540303	2.0
2791042	1.0
4128373	1.0
912160	2.0
1806279	3.0
1025949	2.0
192370	6.0
192372	3.0
1894039	3.0
2216690	3.0
192377	8.0
1894032	1.0
1894033	3.0
3611183	4.0
4410538	5.0
4410539	4.0
4410536	2.0
1503863	2.0
1147375	1.0
4444771	2.0
267411	3.0
250436	2.0
289689	3.0
197824	1.0
4400704	5.0
872004	6.0
289686	10.0
51091	3.0
93240	4.0
804655	7.0
634364	2.0
282301	2.0
1059382	5.0
921883	3.0
674960	3.0
810415	5.0
3135476	3.0
227337	2.0
1146020	3.0
4317929	5.0
332283	8.0
332284	3.0
3956477	2.0
251745	1.0
251747	3.0
1098946	3.0
544970	2.0
544975	2.0
199686	2.0
199681	2.0
199683	4.0
349747	2.0
349741	1.0
191050	1.0
191052	1.0
956532	3.0
1066138	2.0
1113162	3.0
809040	1.0
809043	2.0
2084902	1.0
2084904	5.0
566773	2.0
3639072	1.0
566771	1.0
466445	1.0
4329238	2.0
878843	9.0
566774	1.0
4329234	2.0
335772	4.0
4352607	2.0
4352606	2.0
4352605	5.0
4352604	2.0
641088	2.0
137097	5.0
163537	2.0
4482629	2.0
2937207	2.0
112091	7.0
223529	1.0
294390	5.0
223520	2.0
518438	1.0
98909	4.0
810154	2.0
223526	3.0
808319	2.0
648108	2.0
4477897	3.0
811402	2.0
811403	1.0
2057787	1.0
4446648	2.0
565484	2.0
565487	2.0
2092170	1.0
4484286	4.0
1921157	2.0
2092174	3.0
567427	4.0
11886	6.0
258786	1.0
258787	3.0
1930655	2.0
143561	4.0
338028	4.0
338022	3.0
338024	2.0
272366	1.0
181903	3.0
272361	3.0
712582	2.0
181908	3.0
308656	3.0
308653	8.0
644308	9.0
644306	1.0
644305	2.0
206907	3.0
710566	2.0
590690	2.0
590693	3.0
736261	3.0
538573	1.0
4375516	3.0
326154	2.0
4331714	6.0
3836889	2.0
4405744	1.0
3465915	1.0
687345	2.0
2576209	6.0
273016	4.0
4480555	2.0
273018	3.0
4480557	4.0
1109422	5.0
1109424	5.0
1109429	7.0
313623	1.0
593340	4.0
593347	3.0
816128	2.0
334619	4.0
334617	4.0
276996	4.0
276992	2.0
258999	1.0
327685	4.0
235348	4.0
249472	2.0
249470	1.0
297070	3.0
4423696	3.0
134188	2.0
134181	3.0
11631	2.0
551517	2.0
542433	2.0
582075	4.0
538011	1.0
1136234	2.0
538016	9.0
742248	9.0
534031	8.0
569818	3.0
237148	3.0
344805	4.0
237140	1.0
589574	2.0
84679	2.0
1124040	5.0
547156	3.0
547157	3.0
949660	12.0
306980	1.0
256179	4.0
1646527	1.0
2518948	3.0
2985422	3.0
812929	10.0
795216	2.0
812923	3.0
812921	3.0
4458458	2.0
296420	2.0
296424	4.0
213813	6.0
4385103	2.0
4385104	2.0
4385107	2.0
14396	10.0
14397	1.0
14392	10.0
14393	5.0
15441	5.0
15440	5.0
2678595	2.0
2269944	10.0
360015	1.0
287977	4.0
287978	1.0
999038	2.0
887609	3.0
3641998	6.0
4317866	3.0
4458015	5.0
354518	5.0
657034	2.0
354515	4.0
354510	4.0
4424133	3.0
136936	4.0
773154	4.0
208949	6.0
3944331	3.0
312707	3.0
2663620	8.0
2663625	4.0
2663626	4.0
2663628	2.0
2663629	4.0
103376	8.0
103375	3.0
3228682	3.0
60345	5.0
60346	5.0
94238	3.0
304796	4.0
364818	2.0
4341559	2.0
3113220	5.0
4313609	1.0
1110842	2.0
4308300	2.0
4313605	2.0
4313602	3.0
4313603	3.0
215204	5.0
4295058	2.0
215203	2.0
4430845	5.0
587900	1.0
587902	2.0
587905	3.0
4008675	5.0
46015	10.0
152949	2.0
4371143	2.0
152946	2.0
559274	2.0
559278	2.0
927352	6.0
301452	2.0
1079331	5.0
1079338	5.0
63696	4.0
63690	2.0
254402	2.0
4403951	2.0
236488	4.0
301459	4.0
1132609	2.0
12133	5.0
236487	3.0
4447129	3.0
560495	2.0
4447123	3.0
630039	2.0
4447124	3.0
4472157	3.0
4472158	1.0
357261	1.0
4386044	5.0
4422963	3.0
4422968	2.0
349238	4.0
542803	3.0
4339348	2.0
49950	2.0
827623	2.0
68763	10.0
735303	4.0
96894	1.0
203805	3.0
4463014	7.0
4463013	8.0
4390134	5.0
168456	4.0
1145893	4.0
168459	1.0
565318	4.0
160661	3.0
160664	1.0
151623	5.0
269930	6.0
112026	4.0
269937	4.0
4445500	1.0
4403749	4.0
566284	3.0
4409701	2.0
288962	4.0
3243803	1.0
4443358	2.0
4445504	2.0
566025	5.0
4442407	2.0
178001	6.0
385507	2.0
571592	3.0
268828	4.0
826573	2.0
826571	2.0
4406478	2.0
2388825	2.0
4409709	7.0
4053067	3.0
4409708	3.0
624045	4.0
4296778	1.0
252718	2.0
252717	2.0
129089	2.0
4296777	3.0
4296771	4.0
4296772	6.0
618816	2.0
712035	3.0
331116	3.0
4410475	2.0
351216	4.0
351211	10.0
4453951	1.0
1144764	2.0
1137185	3.0
161135	4.0
519237	2.0
150977	1.0
806407	3.0
74727	2.0
761172	1.0
290899	3.0
738264	3.0
738267	2.0
4405927	2.0
4176818	5.0
4405921	3.0
4353892	2.0
221413	9.0
1894171	1.0
221411	2.0
191128	1.0
535922	3.0
1147236	4.0
535920	5.0
535925	2.0
535928	3.0
1147239	1.0
350165	3.0
350166	4.0
368236	4.0
1112115	4.0
846037	2.0
4458047	5.0
4458042	9.0
4458043	5.0
4458040	5.0
4458041	3.0
165935	4.0
802064	6.0
4300159	8.0
1922508	2.0
790610	4.0
994593	2.0
79838	3.0
520719	6.0
332369	2.0
332368	2.0
332364	6.0
677864	2.0
677866	1.0
4374204	1.0
1853806	2.0
816291	2.0
1053234	4.0
196057	1.0
299192	3.0
4483838	2.0
354905	4.0
3435399	4.0
337853	2.0
3089522	4.0
4304305	6.0
337859	7.0
668129	2.0
63862	3.0
586453	4.0
1737306	2.0
586458	4.0
3935337	3.0
144740	3.0
800687	3.0
4299829	2.0
347822	3.0
3555068	2.0
278609	4.0
566630	2.0
278603	5.0
278602	3.0
76374	2.0
1052540	4.0
4337033	5.0
210788	2.0
537508	4.0
537503	4.0
537506	4.0
2112532	2.0
112115	7.0
273556	1.0
895421	3.0
231447	1.0
231442	7.0
146921	2.0
331048	2.0
331046	4.0
331043	3.0
3580423	7.0
180975	4.0
271770	2.0
180972	3.0
2914024	4.0
653590	8.0
150157	3.0
1081534	9.0
2342465	2.0
555741	4.0
4336348	2.0
4336349	3.0
4372149	2.0
239611	3.0
239612	4.0
239615	3.0
136482	3.0
136485	6.0
142598	1.0
2682170	2.0
684719	2.0
2628214	2.0
232931	3.0
2680998	7.0
80057	2.0
227690	1.0
103606	3.0
234197	2.0
234196	3.0
4333836	1.0
4352998	3.0
237897	3.0
1422	4.0
3674810	2.0
590712	4.0
185020	1.0
185021	4.0
185029	3.0
323154	1.0
4471130	1.0
4471135	3.0
4471139	4.0
4387252	3.0
4387250	5.0
2529529	2.0
819910	1.0
2210025	1.0
2210028	1.0
352838	3.0
2224336	6.0
276812	1.0
276810	3.0
4454276	2.0
6693	3.0
6692	3.0
1130756	3.0
539246	1.0
539244	5.0
539242	2.0
539240	2.0
558030	2.0
558033	4.0
739826	4.0
1120964	3.0
4335065	2.0
1120966	1.0
4335063	3.0
4194975	4.0
321979	2.0
121373	3.0
3145564	3.0
236133	2.0
537177	2.0
568643	2.0
588543	3.0
334797	4.0
1108334	3.0
574380	1.0
509881	2.0
4410863	3.0
2841300	10.0
1125212	2.0
546165	3.0
134228	10.0
827356	1.0
538197	4.0
1131089	3.0
538199	9.0
4366222	7.0
164515	6.0
4366228	5.0
4391489	2.0
569992	2.0
569991	2.0
202668	1.0
4446547	1.0
202662	3.0
202660	2.0
5460	2.0
1656128	2.0
262801	3.0
4398738	1.0
322281	4.0
322282	4.0
1543553	2.0
805909	6.0
4380323	2.0
4380320	2.0
934651	3.0
547696	4.0
254866	2.0
1979093	5.0
970359	2.0
4442390	5.0
4469199	4.0
4435098	2.0
2679840	1.0
314406	5.0
29910	2.0
314402	4.0
137943	2.0
4139026	3.0
137948	4.0
217504	5.0
217507	3.0
217506	3.0
8281	4.0
3159130	7.0
318865	6.0
4421336	6.0
318860	2.0
4458640	5.0
4381497	3.0
4312153	2.0
2308349	3.0
1054903	2.0
1047065	3.0
4406626	3.0
706236	1.0
140100	2.0
556083	3.0
197317	1.0
3064451	2.0
784415	6.0
302429	1.0
302428	6.0
302422	1.0
302427	5.0
1786754	1.0
837629	2.0
4440067	2.0
147286	3.0
337636	4.0
4441664	9.0
105649	2.0
623692	3.0
201503	3.0
201506	3.0
97648	3.0
1686046	2.0
4328510	2.0
102407	5.0
3926870	3.0
572775	2.0
824094	3.0
2424543	3.0
191483	5.0
767415	1.0
826836	2.0
20456	3.0
62682	4.0
62681	4.0
62687	2.0
62685	4.0
2198291	3.0
564764	3.0
564760	2.0
753064	3.0
4336750	4.0
3760122	2.0
3760123	2.0
4443256	2.0
748865	1.0
102910	4.0
4407268	6.0
223977	2.0
49854	1.0
255346	2.0
142604	2.0
142606	3.0
112460	1.0
142603	4.0
142602	4.0
331537	2.0
331532	3.0
1023953	3.0
1023950	4.0
3430521	2.0
3430522	2.0
273307	1.0
900013	4.0
160140	3.0
160148	1.0
1107161	4.0
1107167	2.0
4314749	3.0
1107168	2.0
606336	2.0
555811	2.0
615031	2.0
615036	1.0
570191	2.0
529241	2.0
4307589	3.0
308117	3.0
181532	5.0
181537	3.0
181539	4.0
111344	4.0
189703	3.0
189708	4.0
111348	2.0
143458	2.0
130320	3.0
110438	4.0
4348624	1.0
815800	2.0
93487	4.0
1100670	3.0
915631	2.0
906983	2.0
4479739	4.0
32285	9.0
32280	4.0
959026	2.0
745736	5.0
389097	3.0
800965	3.0
2814193	3.0
100828	3.0
298163	4.0
807606	2.0
531203	5.0
531201	2.0
531206	8.0
816571	2.0
816573	5.0
26279	6.0
1134607	6.0
4389761	2.0
79974	3.0
249825	3.0
1732160	2.0
1732164	1.0
317469	2.0
419945	3.0
797147	2.0
4366798	2.0
106054	2.0
4412555	3.0
1773491	10.0
230213	3.0
808254	2.0
4450229	8.0
1147899	3.0
4390823	3.0
4425252	3.0
4425256	4.0
4425255	2.0
4425254	1.0
4425258	2.0
1123337	1.0
752012	3.0
3595845	2.0
316335	4.0
1121794	2.0
343740	3.0
343742	4.0
546459	1.0
620407	2.0
40682	2.0
239797	2.0
136569	2.0
136568	6.0
585653	4.0
136560	5.0
233001	1.0
15018	10.0
557840	5.0
819498	2.0
4381303	3.0
233549	5.0
2354169	1.0
234011	2.0
933902	2.0
527837	4.0
297332	4.0
177933	3.0
177930	1.0
344216	3.0
184238	1.0
298954	6.0
450270	2.0
184234	6.0
2907653	3.0
2907650	2.0
297334	4.0
3361011	7.0
3965731	2.0
1751723	3.0
1011396	3.0
737914	2.0
361793	4.0
1011398	4.0
1786825	2.0
359098	3.0
523907	4.0
166079	7.0
551031	5.0
623321	1.0
976359	5.0
3608497	3.0
779944	5.0
555934	4.0
74894	3.0
720973	2.0
324386	3.0
389529	2.0
973307	3.0
2920309	5.0
937372	2.0
1126467	3.0
1126466	2.0
1114824	3.0
4342104	2.0
755373	1.0
334148	1.0
824705	3.0
824704	2.0
824700	3.0
654783	3.0
653302	3.0
163144	9.0
163142	3.0
254580	8.0
513411	1.0
4460931	1.0
139647	5.0
3246139	3.0
139641	5.0
652556	2.0
203472	3.0
203474	2.0
860192	3.0
4431746	4.0
4399343	3.0
325036	3.0
514192	4.0
179729	1.0
1855583	2.0
935999	5.0
179720	4.0
1137731	2.0
701485	3.0
1141059	2.0
583508	2.0
590674	2.0
1141056	2.0
1119039	7.0
112798	2.0
1119031	2.0
252325	3.0
541963	3.0
683495	2.0
4362919	10.0
322560	4.0
322562	3.0
322564	3.0
305984	3.0
1029	1.0
4438090	6.0
554780	2.0
347007	4.0
3244989	3.0
804499	3.0
4327141	1.0
4442050	2.0
4442051	2.0
4406009	4.0
347001	3.0
266817	3.0
266816	3.0
2557604	2.0
976470	3.0
1046277	2.0
114550	1.0
114556	1.0
4432463	1.0
4322648	5.0
665602	1.0
4322642	5.0
4418009	3.0
575765	2.0
239967	2.0
239964	3.0
138271	9.0
575768	4.0
1107426	3.0
352182	5.0
811729	7.0
3781081	7.0
834463	6.0
834465	4.0
4452696	2.0
533788	4.0
369555	1.0
533787	6.0
1736067	5.0
155221	6.0
256515	2.0
811720	1.0
206151	6.0
206152	4.0
206154	4.0
1983873	2.0
777348	5.0
967720	3.0
202440	2.0
4323111	2.0
4323110	3.0
774897	3.0
182142	2.0
574416	2.0
2797565	8.0
4339795	2.0
4339791	3.0
835733	1.0
835739	2.0
702723	3.0
819136	2.0
905629	3.0
293789	1.0
293787	3.0
511953	2.0
60183	2.0
154572	1.0
60181	2.0
154574	2.0
154576	3.0
154578	2.0
313578	3.0
305608	5.0
305609	2.0
801168	2.0
305603	4.0
261350	3.0
261352	2.0
261355	2.0
4334979	2.0
197517	5.0
197510	2.0
1009729	4.0
723152	2.0
4340507	10.0
4340505	2.0
540811	2.0
4340509	2.0
4340508	10.0
4328274	2.0
113674	3.0
4327913	2.0
36926	2.0
1138216	2.0
4327914	2.0
291929	3.0
538843	2.0
538840	2.0
291925	4.0
265985	1.0
538848	2.0
347476	2.0
260001	3.0
204290	1.0
148733	2.0
3171053	10.0
4434203	4.0
1029463	3.0
132220	4.0
4457147	2.0
1098434	7.0
2684545	2.0
4461514	3.0
301608	5.0
4461517	3.0
4461518	2.0
301603	3.0
563764	10.0
4443077	2.0
563768	9.0
798448	3.0
115099	5.0
4403358	2.0
4467731	2.0
3197726	5.0
103364	3.0
4403359	2.0
78784	2.0
4301075	3.0
1122375	2.0
4301073	2.0
79434	2.0
79436	9.0
4483262	2.0
194896	1.0
759061	7.0
194894	4.0
3232050	2.0
4483267	4.0
4483264	4.0
4483269	5.0
194899	1.0
1097961	3.0
187007	3.0
793744	2.0
187008	1.0
224152	2.0
567312	8.0
4326967	3.0
3037892	2.0
336599	4.0
2894059	3.0
2894058	3.0
838104	2.0
4464069	2.0
4393099	2.0
1108502	2.0
1108503	2.0
528576	2.0
344358	1.0
1094433	2.0
4378251	3.0
281431	2.0
551545	7.0
4383054	2.0
547820	2.0
4383052	3.0
4307897	6.0
204801	3.0
4436700	2.0
547824	2.0
520888	7.0
2548159	1.0
537901	2.0
537908	3.0
537909	4.0
2901970	4.0
3707118	3.0
4298224	4.0
4423338	5.0
550168	1.0
4423332	10.0
4423331	3.0
4423336	2.0
4423337	2.0
4423335	2.0
700441	3.0
134676	2.0
134671	7.0
2653002	5.0
146761	3.0
1114900	2.0
139337	3.0
321520	3.0
4411102	3.0
321525	3.0
321527	5.0
4411108	4.0
271933	3.0
622303	8.0
748379	3.0
200496	2.0
621651	8.0
512214	2.0
297505	2.0
297506	5.0
297500	3.0
362948	5.0
297502	6.0
362947	1.0
218461	2.0
450088	3.0
627481	2.0
312082	5.0
587505	5.0
232532	2.0
342375	6.0
41451	8.0
4412459	3.0
4352522	1.0
4352520	3.0
159797	2.0
1007098	3.0
1148005	3.0
590913	2.0
590911	3.0
1068082	5.0
714019	4.0
219732	3.0
219733	5.0
219735	1.0
4171394	10.0
808619	2.0
339229	1.0
4452258	3.0
2561478	2.0
4326576	3.0
4399837	5.0
89676	2.0
207770	1.0
1121611	3.0
4435465	9.0
225493	2.0
4435463	3.0
174998	1.0
3283943	2.0
4372382	1.0
589802	1.0
589800	4.0
